iso_country_code,country,world_region,survey_source ,survey_year,subnational_region,mpi_country,mpi_region,hr_poor,deprivation_intensity,poverty_vulnerability,hr_severe_poverty,population_country_survey_year,population_country_2020,population _country_2021,Population 2021,population _region_2021,population_mpi_poor,n_indicators,missing_indicators
MOZ,Mozambique,Sub-Saharan Africa,IOF,2019-2020,Tete,0.372,0.362,63.18,57.33,15.74,39.57,"31,178","31,178","32,077",9.54,"3,059","1,933",9,Child mortality
MOZ,Mozambique,Sub-Saharan Africa,IOF,2019-2020,Zambezia,0.372,0.476,76.47,62.18,14.76,57.91,"31,178","31,178","32,077",18.41,"5,907","4,517",9,Child mortality
MMR,Myanmar,East Asia and the Pacific,DHS,2015-2016,Ayeyarwaddy,0.176,0.237,50.83,46.65,26.23,20.41,"51,892","53,423","53,798",13.4,"7,209","3,664",10,
MMR,Myanmar,East Asia and the Pacific,DHS,2015-2016,Bago,0.176,0.178,40.71,43.69,23.95,10.52,"51,892","53,423","53,798",9.47,"5,092","2,073",10,
MMR,Myanmar,East Asia and the Pacific,DHS,2015-2016,Chin,0.176,0.185,41.03,45.07,23.37,15.12,"51,892","53,423","53,798",0.97,520,214,10,
MMR,Myanmar,East Asia and the Pacific,DHS,2015-2016,Kachin,0.176,0.121,28.11,43.08,19.96,9.57,"51,892","53,423","53,798",3.09,"1,663",468,10,
MMR,Myanmar,East Asia and the Pacific,DHS,2015-2016,Kayah,0.176,0.129,29.76,43.49,20.74,8.45,"51,892","53,423","53,798",0.54,289,86,10,
MMR,Myanmar,East Asia and the Pacific,DHS,2015-2016,Kayin,0.176,0.23,45.01,51.12,18.8,23.6,"51,892","53,423","53,798",2.89,"1,553",699,10,
MMR,Myanmar,East Asia and the Pacific,DHS,2015-2016,Magway,0.176,0.177,41.4,42.85,20.83,11.52,"51,892","53,423","53,798",8,"4,304","1,782",10,
MMR,Myanmar,East Asia and the Pacific,DHS,2015-2016,Mandalay,0.176,0.137,31.71,43.09,20.49,9.18,"51,892","53,423","53,798",11.5,"6,184","1,961",10,
MMR,Myanmar,East Asia and the Pacific,DHS,2015-2016,Mon,0.176,0.151,34.41,43.81,19.75,10.35,"51,892","53,423","53,798",3.76,"2,024",696,10,
MMR,Myanmar,East Asia and the Pacific,DHS,2015-2016,Naypyitaw,0.176,0.146,33.77,43.23,22.99,7.67,"51,892","53,423","53,798",2.28,"1,225",414,10,
MMR,Myanmar,East Asia and the Pacific,DHS,2015-2016,Rakhine,0.176,0.302,58.56,51.55,20.79,30.21,"51,892","53,423","53,798",6.27,"3,373","1,975",10,
MMR,Myanmar,East Asia and the Pacific,DHS,2015-2016,Sagaing,0.176,0.157,36.37,43.29,26.85,9.01,"51,892","53,423","53,798",11.22,"6,037","2,195",10,
MMR,Myanmar,East Asia and the Pacific,DHS,2015-2016,Shan,0.176,0.234,46.83,50.04,21.67,23.09,"51,892","53,423","53,798",10.66,"5,732","2,684",10,
MMR,Myanmar,East Asia and the Pacific,DHS,2015-2016,Taninthayi,0.176,0.188,40.54,46.3,20.85,16.26,"51,892","53,423","53,798",2.59,"1,391",564,10,
MMR,Myanmar,East Asia and the Pacific,DHS,2015-2016,Yangon,0.176,0.068,15.81,42.82,16.32,4.62,"51,892","53,423","53,798",13.39,"7,202","1,138",10,
NAM,Namibia,Sub-Saharan Africa,DHS,2013,Erongo,0.185,0.043,11.15,38.76,14.68,0.35,"2,205","2,489","2,530",7.53,191,21,10,
NAM,Namibia,Sub-Saharan Africa,DHS,2013,Hardap,0.185,0.082,19.23,42.79,21.39,5.22,"2,205","2,489","2,530",3.61,91,18,10,
NAM,Namibia,Sub-Saharan Africa,DHS,2013,Karas,0.185,0.103,24.52,42.07,20.63,5.87,"2,205","2,489","2,530",3.6,91,22,10,
NAM,Namibia,Sub-Saharan Africa,DHS,2013,Kavango,0.185,0.341,71.03,48.03,19.96,34.94,"2,205","2,489","2,530",9.99,253,179,10,
NAM,Namibia,Sub-Saharan Africa,DHS,2013,Khomas,0.185,0.044,11.4,38.41,11.91,1.98,"2,205","2,489","2,530",17.4,440,50,10,
NAM,Namibia,Sub-Saharan Africa,DHS,2013,Kunene,0.185,0.259,51.81,49.96,16.68,24.04,"2,205","2,489","2,530",2.97,75,39,10,
NAM,Namibia,Sub-Saharan Africa,DHS,2013,Ohangwena,0.185,0.351,72.85,48.15,15.96,27.88,"2,205","2,489","2,530",12.21,309,225,10,
NAM,Namibia,Sub-Saharan Africa,DHS,2013,Omaheke,0.185,0.223,45.35,49.29,21.17,20.8,"2,205","2,489","2,530",2.77,70,32,10,
NAM,Namibia,Sub-Saharan Africa,DHS,2013,Omusati,0.185,0.253,58.9,42.9,21.65,12.93,"2,205","2,489","2,530",11.51,291,172,10,
NAM,Namibia,Sub-Saharan Africa,DHS,2013,Oshana,0.185,0.135,34.4,39.19,20.64,5.04,"2,205","2,489","2,530",8.23,208,72,10,
NAM,Namibia,Sub-Saharan Africa,DHS,2013,Oshikoto,0.185,0.217,48.36,44.83,25.31,13.15,"2,205","2,489","2,530",8.76,222,107,10,
NAM,Namibia,Sub-Saharan Africa,DHS,2013,Otjozondjupa,0.185,0.111,24.25,45.86,21.82,8.28,"2,205","2,489","2,530",6.12,155,38,10,
NAM,Namibia,Sub-Saharan Africa,DHS,2013,Zambezi,0.185,0.197,44.65,44.05,33.14,10.6,"2,205","2,489","2,530",5.31,134,60,10,
NPL,Nepal,South Asia,MICS,2019,Bagmati,0.074,0.028,7.06,40.32,10.81,1.37,"28,832","29,349","30,035",23.33,"7,006",495,10,
NPL,Nepal,South Asia,MICS,2019,Gandaki,0.074,0.035,9.66,36.45,16.17,0.53,"28,832","29,349","30,035",8.21,"2,467",238,10,
NPL,Nepal,South Asia,MICS,2019,Karnali,0.074,0.169,39.5,42.9,28.05,10.01,"28,832","29,349","30,035",5.64,"1,693",669,10,
NPL,Nepal,South Asia,MICS,2019,Lumbini,0.074,0.079,18.25,43.14,17.78,4.87,"28,832","29,349","30,035",18.43,"5,536","1,010",10,
NPL,Nepal,South Asia,MICS,2019,Province 1,0.074,0.066,16.06,41.39,17.23,4.23,"28,832","29,349","30,035",16.97,"5,098",819,10,
NPL,Nepal,South Asia,MICS,2019,Province 2,0.074,0.109,24.27,44.95,22.58,9.45,"28,832","29,349","30,035",18.69,"5,615","1,363",10,
NPL,Nepal,South Asia,MICS,2019,Sudurpashchim,0.074,0.105,25.35,41.3,22.82,6.32,"28,832","29,349","30,035",8.72,"2,620",664,10,
NIC,Nicaragua,Latin America and the Caribbean,DHS,2011-2012,Boaco,0.074,0.125,28.08,44.53,15.07,10.29,"6,031","6,756","6,851",3.4,233,65,10,
NIC,Nicaragua,Latin America and the Caribbean,DHS,2011-2012,Carazo,0.074,0.021,5.51,37.76,8.27,0.09,"6,031","6,756","6,851",3.66,251,14,10,
NIC,Nicaragua,Latin America and the Caribbean,DHS,2011-2012,Chinandega,0.074,0.038,9.71,39.29,15.09,1.42,"6,031","6,756","6,851",7.85,538,52,10,
NIC,Nicaragua,Latin America and the Caribbean,DHS,2011-2012,Chontales,0.074,0.079,18.53,42.76,17.19,4.92,"6,031","6,756","6,851",2.72,186,35,10,
NIC,Nicaragua,Latin America and the Caribbean,DHS,2011-2012,Esteli,0.074,0.041,10.3,39.72,12.61,1.21,"6,031","6,756","6,851",4.04,277,28,10,
NIC,Nicaragua,Latin America and the Caribbean,DHS,2011-2012,Granada,0.074,0.034,8.2,41.45,8.74,2.16,"6,031","6,756","6,851",3.44,236,19,10,
NIC,Nicaragua,Latin America and the Caribbean,DHS,2011-2012,Jinotega,0.074,0.21,43.76,48.04,19.8,19.54,"6,031","6,756","6,851",7.44,510,223,10,
NIC,Nicaragua,Latin America and the Caribbean,DHS,2011-2012,Leon,0.074,0.039,9.03,42.81,8.8,2.11,"6,031","6,756","6,851",7.51,514,46,10,
NIC,Nicaragua,Latin America and the Caribbean,DHS,2011-2012,Madriz,0.074,0.114,26.03,43.64,21.85,6.73,"6,031","6,756","6,851",3.44,236,61,10,
NIC,Nicaragua,Latin America and the Caribbean,DHS,2011-2012,Managua,0.074,0.016,3.76,43.75,6.84,1.27,"6,031","6,756","6,851",23.36,"1,600",60,10,
NIC,Nicaragua,Latin America and the Caribbean,DHS,2011-2012,Masaya,0.074,0.019,4.83,39.87,8.11,0.95,"6,031","6,756","6,851",5.13,351,17,10,
NIC,Nicaragua,Latin America and the Caribbean,DHS,2011-2012,Matagalpa,0.074,0.103,22.86,44.86,17.05,7.41,"6,031","6,756","6,851",7.4,507,116,10,
NIC,Nicaragua,Latin America and the Caribbean,DHS,2011-2012,Nueva Segovia,0.074,0.123,26.69,46.06,15.43,9.64,"6,031","6,756","6,851",4.28,293,78,10,
NIC,Nicaragua,Latin America and the Caribbean,DHS,2011-2012,Raan,0.074,0.172,35.46,48.58,21.93,15.22,"6,031","6,756","6,851",5.88,403,143,10,
NIC,Nicaragua,Latin America and the Caribbean,DHS,2011-2012,Raas,0.074,0.15,32.06,46.89,22.45,12.07,"6,031","6,756","6,851",5.31,363,117,10,
NIC,Nicaragua,Latin America and the Caribbean,DHS,2011-2012,Rio San Juan,0.074,0.131,28.94,45.38,23.89,9.71,"6,031","6,756","6,851",1.73,118,34,10,
NIC,Nicaragua,Latin America and the Caribbean,DHS,2011-2012,Rivas,0.074,0.03,7.77,38.11,10.75,1.02,"6,031","6,756","6,851",3.43,235,18,10,
NER,Niger,Sub-Saharan Africa,DHS,2012,Agadez,0.601,0.413,71.19,58.03,10.96,49.61,"17,954","24,334","25,253",1.91,483,344,10,
NER,Niger,Sub-Saharan Africa,DHS,2012,Diffa,0.601,0.577,92.61,62.3,3.52,77.66,"17,954","24,334","25,253",2.96,747,692,10,
NER,Niger,Sub-Saharan Africa,DHS,2012,Dosso,0.601,0.625,95.24,65.6,2.7,79.07,"17,954","24,334","25,253",12.65,"3,194","3,042",10,
NER,Niger,Sub-Saharan Africa,DHS,2012,Maradi,0.601,0.651,95.26,68.37,2.92,83.7,"17,954","24,334","25,253",23.26,"5,873","5,595",10,
NER,Niger,Sub-Saharan Africa,DHS,2012,Niamey,0.601,0.231,46.19,50.03,20.64,22.66,"17,954","24,334","25,253",6.39,"1,614",745,10,
NER,Niger,Sub-Saharan Africa,DHS,2012,Tahoua,0.601,0.632,94.62,66.78,3.78,80.44,"17,954","24,334","25,253",22.13,"5,589","5,289",10,
NER,Niger,Sub-Saharan Africa,DHS,2012,Tillaberi,0.601,0.613,93.06,65.84,5.25,76.89,"17,954","24,334","25,253",12.59,"3,179","2,959",10,
NER,Niger,Sub-Saharan Africa,DHS,2012,Zinder,0.601,0.63,94.19,66.86,3.9,80.76,"17,954","24,334","25,253",18.11,"4,573","4,308",10,
NGA,Nigeria,Sub-Saharan Africa,MICS,2021,Abia,0.175,0.042,9.4,44.63,10.52,3.35,"213,401","208,327","213,401",1.92,"4,095",385,9,Nutrition
NGA,Nigeria,Sub-Saharan Africa,MICS,2021,Adamawa,0.175,0.182,39.1,46.55,31.19,15.21,"213,401","208,327","213,401",2.27,"4,835","1,890",9,Nutrition
NGA,Nigeria,Sub-Saharan Africa,MICS,2021,Akwa Ibom,0.175,0.045,9.81,45.43,24.32,3.61,"213,401","208,327","213,401",2.3,"4,899",480,9,Nutrition
NGA,Nigeria,Sub-Saharan Africa,MICS,2021,Anambra,0.175,0.009,2.04,43.31,13.76,0.55,"213,401","208,327","213,401",2.77,"5,903",121,9,Nutrition
NGA,Nigeria,Sub-Saharan Africa,MICS,2021,Bauchi,0.175,0.441,75.36,58.54,12.44,50.75,"213,401","208,327","213,401",3.86,"8,246","6,214",9,Nutrition
NGA,Nigeria,Sub-Saharan Africa,MICS,2021,Bayelsa,0.175,0.064,13.97,46.08,23.55,5.98,"213,401","208,327","213,401",1.14,"2,435",340,9,Nutrition
NGA,Nigeria,Sub-Saharan Africa,MICS,2021,Benue,0.175,0.116,27.02,42.79,35.03,7.65,"213,401","208,327","213,401",2.86,"6,105","1,650",9,Nutrition
NGA,Nigeria,Sub-Saharan Africa,MICS,2021,Borno,0.175,0.292,53.89,54.23,23.39,31.15,"213,401","208,327","213,401",2.78,"5,933","3,197",9,Nutrition
NGA,Nigeria,Sub-Saharan Africa,MICS,2021,Cross River,0.175,0.078,19.09,40.61,34.71,3.94,"213,401","208,327","213,401",2.05,"4,377",835,9,Nutrition
NGA,Nigeria,Sub-Saharan Africa,MICS,2021,Delta,0.175,0.051,11.78,43.07,17.04,3.09,"213,401","208,327","213,401",2.59,"5,531",652,9,Nutrition
NGA,Nigeria,Sub-Saharan Africa,MICS,2021,Ebonyi,0.175,0.034,8.02,42.45,12.77,1.06,"213,401","208,327","213,401",1.51,"3,228",259,9,Nutrition
NGA,Nigeria,Sub-Saharan Africa,MICS,2021,Edo,0.175,0.036,8.32,43.01,6.33,1.7,"213,401","208,327","213,401",2.21,"4,708",392,9,Nutrition
NGA,Nigeria,Sub-Saharan Africa,MICS,2021,Ekiti,0.175,0.053,12.47,42.61,21.64,3.53,"213,401","208,327","213,401",1.66,"3,538",441,9,Nutrition
NGA,Nigeria,Sub-Saharan Africa,MICS,2021,Enugu,0.175,0.03,6.88,43.61,12.59,2.38,"213,401","208,327","213,401",2.19,"4,677",322,9,Nutrition
NGA,Nigeria,Sub-Saharan Africa,MICS,2021,FCT,0.175,0.041,10.18,40.64,12.72,2.01,"213,401","208,327","213,401",1.41,"3,014",307,9,Nutrition
NGA,Nigeria,Sub-Saharan Africa,MICS,2021,Gombe,0.175,0.334,61.34,54.53,18.2,40.17,"213,401","208,327","213,401",1.83,"3,909","2,398",9,Nutrition
NGA,Nigeria,Sub-Saharan Africa,MICS,2021,Imo,0.175,0.018,4.61,39.65,7.72,0.29,"213,401","208,327","213,401",2.55,"5,449",251,9,Nutrition
NGA,Nigeria,Sub-Saharan Africa,MICS,2021,Jigawa,0.175,0.438,74.78,58.53,14.43,51.98,"213,401","208,327","213,401",3.4,"7,261","5,430",9,Nutrition
NGA,Nigeria,Sub-Saharan Africa,MICS,2021,Kaduna,0.175,0.167,34.09,49,16.43,14.7,"213,401","208,327","213,401",4.14,"8,831","3,011",9,Nutrition
NGA,Nigeria,Sub-Saharan Africa,MICS,2021,Kano,0.175,0.25,45.06,55.41,14.51,26.73,"213,401","208,327","213,401",7.16,"15,272","6,882",9,Nutrition
NGA,Nigeria,Sub-Saharan Africa,MICS,2021,Katsina,0.175,0.333,61.13,54.49,17.5,35.19,"213,401","208,327","213,401",4.8,"10,238","6,259",9,Nutrition
NGA,Nigeria,Sub-Saharan Africa,MICS,2021,Kebbi,0.175,0.437,73.79,59.26,9.81,52.75,"213,401","208,327","213,401",2.59,"5,524","4,076",9,Nutrition
NGA,Nigeria,Sub-Saharan Africa,MICS,2021,Kogi,0.175,0.064,14.02,45.49,23.31,5.68,"213,401","208,327","213,401",2.07,"4,418",620,9,Nutrition
NGA,Nigeria,Sub-Saharan Africa,MICS,2021,Kwara,0.175,0.096,20.16,47.75,14.8,8.14,"213,401","208,327","213,401",1.65,"3,512",708,9,Nutrition
NGA,Nigeria,Sub-Saharan Africa,MICS,2021,Lagos,0.175,0.004,1.11,39.45,1.53,0.21,"213,401","208,327","213,401",6.28,"13,411",148,9,Nutrition
NGA,Nigeria,Sub-Saharan Africa,MICS,2021,Nasarawa,0.175,0.189,40.58,46.51,23.99,15.71,"213,401","208,327","213,401",1.34,"2,869","1,164",9,Nutrition
NGA,Nigeria,Sub-Saharan Africa,MICS,2021,Niger,0.175,0.219,44.56,49.17,17.76,22.79,"213,401","208,327","213,401",3.15,"6,721","2,995",9,Nutrition
NGA,Nigeria,Sub-Saharan Africa,MICS,2021,Ogun,0.175,0.092,19.95,46.03,23.53,6.94,"213,401","208,327","213,401",2.98,"6,350","1,267",9,Nutrition
NGA,Nigeria,Sub-Saharan Africa,MICS,2021,Ondo,0.175,0.064,14.45,44.07,32.4,4.21,"213,401","208,327","213,401",2.45,"5,232",756,9,Nutrition
NGA,Nigeria,Sub-Saharan Africa,MICS,2021,Osun,0.175,0.031,7.52,41.84,13,1.65,"213,401","208,327","213,401",2.06,"4,404",331,9,Nutrition
NGA,Nigeria,Sub-Saharan Africa,MICS,2021,Oyo,0.175,0.081,17.38,46.54,11.01,6.31,"213,401","208,327","213,401",3.6,"7,681","1,335",9,Nutrition
NGA,Nigeria,Sub-Saharan Africa,MICS,2021,Plateau,0.175,0.194,42.47,45.8,30.44,16.26,"213,401","208,327","213,401",2.15,"4,590","1,949",9,Nutrition
NGA,Nigeria,Sub-Saharan Africa,MICS,2021,Rivers,0.175,0.035,8.39,41.86,10.67,1.38,"213,401","208,327","213,401",3.28,"7,004",588,9,Nutrition
NGA,Nigeria,Sub-Saharan Africa,MICS,2021,Sokoto,0.175,0.437,70.74,61.8,11.95,51.4,"213,401","208,327","213,401",2.94,"6,281","4,443",9,Nutrition
NGA,Nigeria,Sub-Saharan Africa,MICS,2021,Taraba,0.175,0.27,56.7,47.65,26.02,25.43,"213,401","208,327","213,401",1.67,"3,574","2,027",9,Nutrition
NGA,Nigeria,Sub-Saharan Africa,MICS,2021,Yobe,0.175,0.343,63.02,54.39,17.58,43.56,"213,401","208,327","213,401",1.7,"3,624","2,284",9,Nutrition
NGA,Nigeria,Sub-Saharan Africa,MICS,2021,Zamfara,0.175,0.391,71.87,54.44,10.67,44.74,"213,401","208,327","213,401",2.68,"5,720","4,111",9,Nutrition
MKD,North Macedonia,Europe and Central Asia,MICS,2018-2019,East,0.001,0.001,0.34,33.33,7.64,0,"2,114","2,111","2,103",8.54,180,1,10,
MKD,North Macedonia,Europe and Central Asia,MICS,2018-2019,Northeast,0.001,0,0.11,33.33,1.13,0,"2,114","2,111","2,103",9.66,203,0,10,
MKD,North Macedonia,Europe and Central Asia,MICS,2018-2019,Pelagonia,0.001,0,0,,1.46,0,"2,114","2,111","2,103",13.28,279,0,10,
MKD,North Macedonia,Europe and Central Asia,MICS,2018-2019,Polog,0.001,0.001,0.17,38.89,0.02,0,"2,114","2,111","2,103",11.86,249,0,10,
MKD,North Macedonia,Europe and Central Asia,MICS,2018-2019,Skopje,0.001,0.002,0.53,34.42,2.06,0,"2,114","2,111","2,103",36.01,757,4,10,
MKD,North Macedonia,Europe and Central Asia,MICS,2018-2019,Southeast,0.001,0.008,1.77,46.69,4.49,0.82,"2,114","2,111","2,103",6.38,134,2,10,
MKD,North Macedonia,Europe and Central Asia,MICS,2018-2019,Southwest,0.001,0,0,,2.18,0,"2,114","2,111","2,103",7.56,159,0,10,
MKD,North Macedonia,Europe and Central Asia,MICS,2018-2019,Vardar,0.001,0,0.11,33.33,0.46,0,"2,114","2,111","2,103",6.71,141,0,10,
PAK,Pakistan,South Asia,DHS,2017-2018,Balochistan,0.198,0.354,65.32,54.13,14.56,40.99,"219,731","227,197","231,402",5.96,"13,783","9,003",10,
PAK,Pakistan,South Asia,DHS,2017-2018,Federally Administered Tribal Areas (FATA),0.198,0.383,71.52,53.58,16.77,45.76,"219,731","227,197","231,402",2.11,"4,893","3,499",10,
PAK,Pakistan,South Asia,DHS,2017-2018,Islamabad (ICT),0.198,0.046,10.63,43.62,7.54,2.67,"219,731","227,197","231,402",0.75,"1,737",185,10,
PAK,Pakistan,South Asia,DHS,2017-2018,Khyber Pakhtunkhwa,0.198,0.258,50.7,50.88,16.65,26.47,"219,731","227,197","231,402",15.08,"34,905","17,696",10,
PAK,Pakistan,South Asia,DHS,2017-2018,Punjab,0.198,0.123,25.17,49.03,13.49,12.22,"219,731","227,197","231,402",52.25,"120,906","30,433",10,
PAK,Pakistan,South Asia,DHS,2017-2018,Sindh,0.198,0.274,50.54,54.23,8.73,32.13,"219,731","227,197","231,402",23.84,"55,178","27,885",10,
PSE,"Palestine, State of",Arab States,MICS,2019-2020,Gaza Strip,0.002,0.002,0.56,34.76,1.43,0,"5,019","5,019","5,133",41.47,"2,129",12,10,
PSE,"Palestine, State of",Arab States,MICS,2019-2020,West Bank,0.002,0.002,0.57,35.12,1.12,0.01,"5,019","5,019","5,133",58.53,"3,005",17,10,
PNG,Papua New Guinea,East Asia and the Pacific,DHS,2016-2018,Autonomous Region of Bougainville,0.263,0.203,45.75,44.27,38.83,13.59,"9,329","9,750","9,949",3.71,369,169,9,Nutrition
PNG,Papua New Guinea,East Asia and the Pacific,DHS,2016-2018,Central,0.263,0.213,46.32,46.04,25.66,20.5,"9,329","9,750","9,949",3.86,384,178,9,Nutrition
PNG,Papua New Guinea,East Asia and the Pacific,DHS,2016-2018,Chimbu,0.263,0.235,53.55,43.85,18.56,19.7,"9,329","9,750","9,949",6.52,649,347,9,Nutrition
PNG,Papua New Guinea,East Asia and the Pacific,DHS,2016-2018,East New Britain,0.263,0.174,37.79,46.06,31.3,15.22,"9,329","9,750","9,949",3.75,373,141,9,Nutrition
PNG,Papua New Guinea,East Asia and the Pacific,DHS,2016-2018,East Sepik,0.263,0.291,63.55,45.79,27.21,28.98,"9,329","9,750","9,949",6.24,621,395,9,Nutrition
PNG,Papua New Guinea,East Asia and the Pacific,DHS,2016-2018,Eastern Highlands,0.263,0.264,54.47,48.52,29.04,25.17,"9,329","9,750","9,949",8.66,861,469,9,Nutrition
PNG,Papua New Guinea,East Asia and the Pacific,DHS,2016-2018,Enga,0.263,0.343,68.71,49.87,18.74,37.74,"9,329","9,750","9,949",3.26,324,223,9,Nutrition
PNG,Papua New Guinea,East Asia and the Pacific,DHS,2016-2018,Gulf,0.263,0.351,70.36,49.93,21.62,38.62,"9,329","9,750","9,949",1.79,178,125,9,Nutrition
PNG,Papua New Guinea,East Asia and the Pacific,DHS,2016-2018,Hela,0.263,0.451,87,51.87,10.75,56.24,"9,329","9,750","9,949",5.39,536,467,9,Nutrition
PNG,Papua New Guinea,East Asia and the Pacific,DHS,2016-2018,Jiwaka,0.263,0.255,56.67,44.93,30.32,22.68,"9,329","9,750","9,949",3.91,389,220,9,Nutrition
PNG,Papua New Guinea,East Asia and the Pacific,DHS,2016-2018,Madang,0.263,0.299,65.33,45.73,28.03,28.33,"9,329","9,750","9,949",6.97,694,453,9,Nutrition
PNG,Papua New Guinea,East Asia and the Pacific,DHS,2016-2018,Manus,0.263,0.106,25.73,41.12,45.47,4.09,"9,329","9,750","9,949",0.97,96,25,9,Nutrition
PNG,Papua New Guinea,East Asia and the Pacific,DHS,2016-2018,Milne Bay,0.263,0.228,50.88,44.72,37.87,19.5,"9,329","9,750","9,949",5.42,539,274,9,Nutrition
PNG,Papua New Guinea,East Asia and the Pacific,DHS,2016-2018,Morobe,0.263,0.203,44.86,45.22,22.06,19.39,"9,329","9,750","9,949",9.7,965,433,9,Nutrition
PNG,Papua New Guinea,East Asia and the Pacific,DHS,2016-2018,National Capital District,0.263,0.018,4.72,38.29,11.98,0.27,"9,329","9,750","9,949",2.68,266,13,9,Nutrition
PNG,Papua New Guinea,East Asia and the Pacific,DHS,2016-2018,New Ireland,0.263,0.188,43.59,43.2,39.81,14.26,"9,329","9,750","9,949",2.85,283,123,9,Nutrition
PNG,Papua New Guinea,East Asia and the Pacific,DHS,2016-2018,Northern (Oro),0.263,0.31,65.56,47.25,24.03,31.51,"9,329","9,750","9,949",2.91,289,190,9,Nutrition
PNG,Papua New Guinea,East Asia and the Pacific,DHS,2016-2018,Southern Highlands,0.263,0.387,82.66,46.84,12.87,44.37,"9,329","9,750","9,949",6.85,682,564,9,Nutrition
PNG,Papua New Guinea,East Asia and the Pacific,DHS,2016-2018,West New Britain,0.263,0.222,50.67,43.78,28.07,16.81,"9,329","9,750","9,949",3.7,368,187,9,Nutrition
PNG,Papua New Guinea,East Asia and the Pacific,DHS,2016-2018,West Sepik (Sandaun),0.263,0.357,72.88,49,19.5,40.65,"9,329","9,750","9,949",3.88,386,281,9,Nutrition
PNG,Papua New Guinea,East Asia and the Pacific,DHS,2016-2018,Western,0.263,0.25,54.89,45.48,29.05,22.84,"9,329","9,750","9,949",2.47,246,135,9,Nutrition
PNG,Papua New Guinea,East Asia and the Pacific,DHS,2016-2018,Western Highlands,0.263,0.21,49.59,42.26,29.49,16.03,"9,329","9,750","9,949",4.52,450,223,9,Nutrition
PRY,Paraguay,Latin America and the Caribbean,MICS,2016,Alto Paraguay,0.019,0.063,15.99,39.65,14.21,2.81,"6,267","6,619","6,704",0.36,24,4,10,
PRY,Paraguay,Latin America and the Caribbean,MICS,2016,Alto Paraná,0.019,0.013,3.24,40.47,5.83,0.6,"6,267","6,619","6,704",12.2,818,27,10,
PRY,Paraguay,Latin America and the Caribbean,MICS,2016,Asunción,0.019,0.001,0.23,34.15,2.08,0.01,"6,267","6,619","6,704",7.34,492,1,10,
PRY,Paraguay,Latin America and the Caribbean,MICS,2016,Boquerón,0.019,0.08,17.27,46.18,7.22,5.63,"6,267","6,619","6,704",1.53,102,18,10,
PRY,Paraguay,Latin America and the Caribbean,MICS,2016,Caaguazú,0.019,0.02,4.96,39.45,9.34,0.74,"6,267","6,619","6,704",7.33,491,24,10,
PRY,Paraguay,Latin America and the Caribbean,MICS,2016,Central,0.019,0.002,0.58,36.37,3.36,0.09,"6,267","6,619","6,704",29.47,"1,976",11,10,
PRY,Paraguay,Latin America and the Caribbean,MICS,2016,Itapúa,0.019,0.029,7.34,39.07,14.73,0.61,"6,267","6,619","6,704",7.8,523,38,10,
PRY,Paraguay,Latin America and the Caribbean,MICS,2016,Resto,0.019,0.035,8.07,43.79,9.7,2.13,"6,267","6,619","6,704",27.7,"1,857",150,10,
PRY,Paraguay,Latin America and the Caribbean,MICS,2016,San Pedro,0.019,0.027,6.81,39.17,10.31,1.39,"6,267","6,619","6,704",6.27,420,29,10,
PER,Peru,Latin America and the Caribbean,ENDES,2021,Amazonas,0.026,0.068,16.79,40.31,21.88,3.27,"33,715","33,305","33,715",1.33,448,75,10,
PER,Peru,Latin America and the Caribbean,ENDES,2021,Ancash,0.026,0.025,6.67,37.4,11.14,0.47,"33,715","33,305","33,715",3.65,"1,230",82,10,
PER,Peru,Latin America and the Caribbean,ENDES,2021,Apurimac,0.026,0.059,16.5,36.02,14.75,0.75,"33,715","33,305","33,715",1.38,465,77,10,
PER,Peru,Latin America and the Caribbean,ENDES,2021,Arequipa,0.026,0.004,0.95,38.98,10.11,0.13,"33,715","33,305","33,715",4.42,"1,490",14,10,
PER,Peru,Latin America and the Caribbean,ENDES,2021,Ayacucho,0.026,0.039,10.51,37.29,17.38,1.02,"33,715","33,305","33,715",1.68,567,60,10,
PER,Peru,Latin America and the Caribbean,ENDES,2021,Cajamarca,0.026,0.065,17.12,37.94,19.19,1.75,"33,715","33,305","33,715",4.76,"1,605",275,10,
PER,Peru,Latin America and the Caribbean,ENDES,2021,Callao,0.026,0.004,1.13,37.99,3.89,0,"33,715","33,305","33,715",3.51,"1,182",13,10,
PER,Peru,Latin America and the Caribbean,ENDES,2021,Cusco,0.026,0.024,6.56,36.08,15.33,0.22,"33,715","33,305","33,715",3.25,"1,096",72,10,
PER,Peru,Latin America and the Caribbean,ENDES,2021,Huancavelica,0.026,0.068,17.69,38.43,20.3,1.88,"33,715","33,305","33,715",1.12,379,67,10,
PER,Peru,Latin America and the Caribbean,ENDES,2021,Huanuco,0.026,0.068,17.59,38.73,18.76,2.45,"33,715","33,305","33,715",2.49,839,148,10,
PER,Peru,Latin America and the Caribbean,ENDES,2021,Ica,0.026,0.006,1.72,36.16,7.05,0.17,"33,715","33,305","33,715",2.79,940,16,10,
PER,Peru,Latin America and the Caribbean,ENDES,2021,Junin,0.026,0.027,7.41,36.89,13.48,0.37,"33,715","33,305","33,715",4.31,"1,453",108,10,
PER,Peru,Latin America and the Caribbean,ENDES,2021,La Libertad,0.026,0.03,7.84,38.3,12.09,1.01,"33,715","33,305","33,715",6.69,"2,255",177,10,
